index,uuid,driver_version,name,gpu_serial,display_active,display_mode
0,GPU-7e1ab809-3669-9615-41ad-431040847bff,535.154.05,NVIDIA A800-SXM4-80GB,1321423020298,Disabled,Enabled

pid,process_name,gpu_uuid,gpu_name,used_memory
229509,[Not Found],GPU-7e1ab809-3669-9615-41ad-431040847bff,NVIDIA A800-SXM4-80GB,32328

index,utilization_gpu,memory_total,memory_used,memory_free,timestamp
0,0,81920,10794,70434,2025/06/14 07:59:13.020
0,0,81920,10794,70434,2025/06/14 07:59:18.058
0,0,81920,10794,70434,2025/06/14 07:59:23.114
0,0,81920,10794,70434,2025/06/14 07:59:28.145
0,0,81920,10794,70434,2025/06/14 07:59:33.175
0,0,81920,10794,70434,2025/06/14 07:59:38.215
0,0,81920,10794,70434,2025/06/14 07:59:43.251
0,0,81920,10794,70434,2025/06/14 07:59:48.290
0,0,81920,10794,70434,2025/06/14 07:59:53.325
0,0,81920,10794,70434,2025/06/14 07:59:58.366
0,0,81920,10794,70434,2025/06/14 08:00:03.396
0,0,81920,10794,70434,2025/06/14 08:00:08.429
0,0,81920,10794,70434,2025/06/14 08:00:13.465
0,0,81920,10794,70434,2025/06/14 08:00:18.503
0,0,81920,10794,70434,2025/06/14 08:00:23.537
0,0,81920,10794,70434,2025/06/14 08:00:28.573
0,0,81920,10794,70434,2025/06/14 08:00:33.608
0,0,81920,10794,70434,2025/06/14 08:00:38.640
0,0,81920,10794,70434,2025/06/14 08:00:43.676
0,0,81920,10794,70434,2025/06/14 08:00:48.712
0,0,81920,10794,70434,2025/06/14 08:00:53.741
0,0,81920,10794,70434,2025/06/14 08:00:58.774
0,0,81920,10794,70434,2025/06/14 08:01:03.803
0,0,81920,10794,70434,2025/06/14 08:01:08.845
0,0,81920,10794,70434,2025/06/14 08:01:13.877
0,0,81920,10794,70434,2025/06/14 08:01:18.916
0,0,81920,10794,70434,2025/06/14 08:01:23.958
0,0,81920,10794,70434,2025/06/14 08:01:28.992
0,0,81920,10794,70434,2025/06/14 08:01:34.030
0,0,81920,10794,70434,2025/06/14 08:01:39.066
0,0,81920,10794,70434,2025/06/14 08:01:44.095
0,0,81920,10794,70434,2025/06/14 08:01:49.125
0,0,81920,10794,70434,2025/06/14 08:01:54.163
0,0,81920,10794,70434,2025/06/14 08:01:59.202
0,0,81920,10794,70434,2025/06/14 08:02:04.243
0,0,81920,10794,70434,2025/06/14 08:02:09.275
0,0,81920,10794,70434,2025/06/14 08:02:14.311
0,0,81920,10794,70434,2025/06/14 08:02:19.338
0,0,81920,10794,70434,2025/06/14 08:02:24.372
0,0,81920,10794,70434,2025/06/14 08:02:29.405
0,0,81920,10794,70434,2025/06/14 08:02:34.437
0,0,81920,10794,70434,2025/06/14 08:02:39.481
0,0,81920,10794,70434,2025/06/14 08:02:44.512
0,0,81920,10794,70434,2025/06/14 08:02:49.545
0,0,81920,10794,70434,2025/06/14 08:02:54.590
0,0,81920,10794,70434,2025/06/14 08:02:59.623
0,0,81920,10794,70434,2025/06/14 08:03:04.661
0,0,81920,10794,70434,2025/06/14 08:03:09.692
0,0,81920,10794,70434,2025/06/14 08:03:14.728
0,0,81920,10794,70434,2025/06/14 08:03:19.766
0,0,81920,10794,70434,2025/06/14 08:03:24.805
0,0,81920,10794,70434,2025/06/14 08:03:29.845
0,0,81920,10794,70434,2025/06/14 08:03:34.880
0,0,81920,10794,70434,2025/06/14 08:03:39.918
0,0,81920,10794,70434,2025/06/14 08:03:44.954
0,0,81920,10794,70434,2025/06/14 08:03:49.990
0,0,81920,10794,70434,2025/06/14 08:03:55.028
0,0,81920,10794,70434,2025/06/14 08:04:00.060
0,0,81920,10794,70434,2025/06/14 08:04:05.095
0,0,81920,10794,70434,2025/06/14 08:04:10.128
0,0,81920,10794,70434,2025/06/14 08:04:15.160
0,0,81920,10794,70434,2025/06/14 08:04:20.192
0,0,81920,10794,70434,2025/06/14 08:04:25.237
0,0,81920,10794,70434,2025/06/14 08:04:30.271
0,0,81920,10794,70434,2025/06/14 08:04:35.305
0,0,81920,10794,70434,2025/06/14 08:04:40.336
0,0,81920,10794,70434,2025/06/14 08:04:45.369
0,0,81920,10794,70434,2025/06/14 08:04:50.398
0,0,81920,10794,70434,2025/06/14 08:04:55.447
0,0,81920,10794,70434,2025/06/14 08:05:00.517
0,0,81920,10794,70434,2025/06/14 08:05:05.551
0,0,81920,10794,70434,2025/06/14 08:05:10.590
0,0,81920,10794,70434,2025/06/14 08:05:15.626
0,0,81920,10794,70434,2025/06/14 08:05:20.662
0,0,81920,10794,70434,2025/06/14 08:05:25.700
0,0,81920,10794,70434,2025/06/14 08:05:30.739
0,0,81920,10794,70434,2025/06/14 08:05:35.770
0,0,81920,10794,70434,2025/06/14 08:05:40.801
0,0,81920,10794,70434,2025/06/14 08:05:45.839
0,0,81920,10794,70434,2025/06/14 08:05:50.881
0,0,81920,10794,70434,2025/06/14 08:05:55.921
0,0,81920,10794,70434,2025/06/14 08:06:00.950
0,0,81920,10794,70434,2025/06/14 08:06:05.986
0,0,81920,10794,70434,2025/06/14 08:06:11.022
0,0,81920,10794,70434,2025/06/14 08:06:16.055
0,0,81920,10794,70434,2025/06/14 08:06:21.088
0,0,81920,10794,70434,2025/06/14 08:06:26.126
0,0,81920,10794,70434,2025/06/14 08:06:31.161
0,0,81920,10794,70434,2025/06/14 08:06:36.209
0,0,81920,10794,70434,2025/06/14 08:06:41.244
0,0,81920,10794,70434,2025/06/14 08:06:46.285
0,0,81920,10794,70434,2025/06/14 08:06:51.327
0,0,81920,10794,70434,2025/06/14 08:06:56.364
0,0,81920,10794,70434,2025/06/14 08:07:01.392
0,0,81920,10794,70434,2025/06/14 08:07:06.436
0,0,81920,10794,70434,2025/06/14 08:07:11.475
0,0,81920,10794,70434,2025/06/14 08:07:16.513
0,0,81920,10794,70434,2025/06/14 08:07:21.549
0,0,81920,10794,70434,2025/06/14 08:07:26.576
0,0,81920,10794,70434,2025/06/14 08:07:31.606
0,0,81920,10794,70434,2025/06/14 08:07:36.636
0,0,81920,10794,70434,2025/06/14 08:07:41.680
0,0,81920,10794,70434,2025/06/14 08:07:46.723
0,0,81920,10794,70434,2025/06/14 08:07:51.757
0,0,81920,10794,70434,2025/06/14 08:07:56.811
0,0,81920,10794,70434,2025/06/14 08:08:01.851
0,0,81920,10794,70434,2025/06/14 08:08:06.884
0,0,81920,10794,70434,2025/06/14 08:08:11.925
0,0,81920,10794,70434,2025/06/14 08:08:16.957
0,0,81920,10794,70434,2025/06/14 08:08:21.996
0,0,81920,10794,70434,2025/06/14 08:08:27.033
0,0,81920,10794,70434,2025/06/14 08:08:32.074
0,0,81920,10794,70434,2025/06/14 08:08:37.101
0,0,81920,10794,70434,2025/06/14 08:08:42.133
0,0,81920,10794,70434,2025/06/14 08:08:47.160
0,0,81920,10794,70434,2025/06/14 08:08:52.187
0,0,81920,10794,70434,2025/06/14 08:08:57.216
0,0,81920,10794,70434,2025/06/14 08:09:02.257
0,0,81920,10794,70434,2025/06/14 08:09:07.300
0,0,81920,10794,70434,2025/06/14 08:09:12.337
0,0,81920,10794,70434,2025/06/14 08:09:17.368
0,0,81920,10794,70434,2025/06/14 08:09:22.407
0,0,81920,10794,70434,2025/06/14 08:09:27.441
0,0,81920,10794,70434,2025/06/14 08:09:32.477
0,0,81920,10794,70434,2025/06/14 08:09:37.519
0,0,81920,10794,70434,2025/06/14 08:09:42.559
0,0,81920,10794,70434,2025/06/14 08:09:47.592
0,0,81920,10794,70434,2025/06/14 08:09:52.638
0,0,81920,10794,70434,2025/06/14 08:09:57.662
0,0,81920,10794,70434,2025/06/14 08:10:02.701
0,0,81920,10794,70434,2025/06/14 08:10:07.737
0,0,81920,10794,70434,2025/06/14 08:10:12.777
0,0,81920,10794,70434,2025/06/14 08:10:17.815
0,0,81920,10794,70434,2025/06/14 08:10:22.854
0,0,81920,10794,70434,2025/06/14 08:10:27.885
0,0,81920,10794,70434,2025/06/14 08:10:32.918
0,0,81920,10794,70434,2025/06/14 08:10:37.964
0,0,81920,10794,70434,2025/06/14 08:10:42.992
0,0,81920,10794,70434,2025/06/14 08:10:48.024
0,0,81920,10794,70434,2025/06/14 08:10:53.057
0,0,81920,10794,70434,2025/06/14 08:10:58.128
0,0,81920,10794,70434,2025/06/14 08:11:03.161
0,0,81920,10794,70434,2025/06/14 08:11:08.199
0,0,81920,10794,70434,2025/06/14 08:11:13.232
0,0,81920,10794,70434,2025/06/14 08:11:18.264
0,0,81920,10794,70434,2025/06/14 08:11:23.308
0,0,81920,10794,70434,2025/06/14 08:11:28.341
0,0,81920,10794,70434,2025/06/14 08:11:33.379
0,0,81920,10794,70434,2025/06/14 08:11:38.412
0,0,81920,10794,70434,2025/06/14 08:11:43.440
0,0,81920,10794,70434,2025/06/14 08:11:48.476
0,0,81920,10794,70434,2025/06/14 08:11:53.509
0,0,81920,10794,70434,2025/06/14 08:11:58.543
0,0,81920,10794,70434,2025/06/14 08:12:03.572
0,0,81920,10794,70434,2025/06/14 08:12:08.610
0,0,81920,10794,70434,2025/06/14 08:12:13.636
0,0,81920,10794,70434,2025/06/14 08:12:18.674
0,0,81920,10794,70434,2025/06/14 08:12:23.720
0,0,81920,10794,70434,2025/06/14 08:12:28.752
0,0,81920,10794,70434,2025/06/14 08:12:33.788
0,0,81920,10794,70434,2025/06/14 08:12:38.820
0,0,81920,10794,70434,2025/06/14 08:12:43.850
0,0,81920,10794,70434,2025/06/14 08:12:48.889
0,0,81920,10794,70434,2025/06/14 08:12:53.920
0,0,81920,10794,70434,2025/06/14 08:12:58.958
0,0,81920,10794,70434,2025/06/14 08:13:03.989
0,0,81920,10794,70434,2025/06/14 08:13:09.021
0,0,81920,10794,70434,2025/06/14 08:13:14.053
0,0,81920,10794,70434,2025/06/14 08:13:19.083
0,0,81920,10794,70434,2025/06/14 08:13:24.116
0,0,81920,10794,70434,2025/06/14 08:13:29.156
0,0,81920,10794,70434,2025/06/14 08:13:34.197
0,0,81920,10794,70434,2025/06/14 08:13:39.237
0,0,81920,10794,70434,2025/06/14 08:13:44.269
0,0,81920,10794,70434,2025/06/14 08:13:49.305
0,0,81920,10794,70434,2025/06/14 08:13:54.351
0,0,81920,10794,70434,2025/06/14 08:13:59.383
0,0,81920,10794,70434,2025/06/14 08:14:04.423
0,0,81920,10794,70434,2025/06/14 08:14:09.463
0,0,81920,10794,70434,2025/06/14 08:14:14.502
0,0,81920,10794,70434,2025/06/14 08:14:19.533
0,0,81920,10794,70434,2025/06/14 08:14:24.575
0,0,81920,10794,70434,2025/06/14 08:14:29.612
0,0,81920,10794,70434,2025/06/14 08:14:34.657
0,0,81920,10794,70434,2025/06/14 08:14:39.691
0,0,81920,10794,70434,2025/06/14 08:14:44.725
0,0,81920,10794,70434,2025/06/14 08:14:49.761
0,0,81920,10794,70434,2025/06/14 08:14:54.800
0,0,81920,10794,70434,2025/06/14 08:14:59.837
0,0,81920,10794,70434,2025/06/14 08:15:04.878
0,0,81920,10794,70434,2025/06/14 08:15:09.917
0,0,81920,10794,70434,2025/06/14 08:15:14.953
0,0,81920,10794,70434,2025/06/14 08:15:19.986
0,0,81920,10794,70434,2025/06/14 08:15:25.017
0,0,81920,10794,70434,2025/06/14 08:15:30.051
0,0,81920,10794,70434,2025/06/14 08:15:35.087
0,0,81920,10794,70434,2025/06/14 08:15:40.125
0,0,81920,10794,70434,2025/06/14 08:15:45.162
0,0,81920,10794,70434,2025/06/14 08:15:50.193
0,0,81920,10794,70434,2025/06/14 08:15:55.231
0,0,81920,10794,70434,2025/06/14 08:16:00.267
0,0,81920,10794,70434,2025/06/14 08:16:05.305
0,0,81920,10794,70434,2025/06/14 08:16:10.347
0,0,81920,10794,70434,2025/06/14 08:16:15.383
0,0,81920,10794,70434,2025/06/14 08:16:20.416
0,0,81920,10794,70434,2025/06/14 08:16:25.448
0,0,81920,10794,70434,2025/06/14 08:16:30.520
0,0,81920,10794,70434,2025/06/14 08:16:35.555
0,0,81920,10794,70434,2025/06/14 08:16:40.596
0,0,81920,10794,70434,2025/06/14 08:16:45.631
0,0,81920,10794,70434,2025/06/14 08:16:50.669
0,0,81920,10794,70434,2025/06/14 08:16:55.713
0,0,81920,10794,70434,2025/06/14 08:17:00.751
0,0,81920,10794,70434,2025/06/14 08:17:05.789
0,0,81920,10794,70434,2025/06/14 08:17:10.821
0,0,81920,10794,70434,2025/06/14 08:17:15.856
0,0,81920,10794,70434,2025/06/14 08:17:20.894
0,0,81920,10794,70434,2025/06/14 08:17:25.928
0,0,81920,10794,70434,2025/06/14 08:17:30.965
0,0,81920,10794,70434,2025/06/14 08:17:35.996
0,0,81920,10794,70434,2025/06/14 08:17:41.029
0,0,81920,10794,70434,2025/06/14 08:17:46.067
0,0,81920,10794,70434,2025/06/14 08:17:51.099
0,0,81920,10794,70434,2025/06/14 08:17:56.135
0,0,81920,10794,70434,2025/06/14 08:18:01.168
0,0,81920,10794,70434,2025/06/14 08:18:06.200
0,0,81920,10794,70434,2025/06/14 08:18:11.236
0,0,81920,10794,70434,2025/06/14 08:18:16.276
0,0,81920,10794,70434,2025/06/14 08:18:21.312
0,0,81920,10794,70434,2025/06/14 08:18:26.350
0,0,81920,10794,70434,2025/06/14 08:18:31.385
0,0,81920,10794,70434,2025/06/14 08:18:36.416
0,0,81920,10794,70434,2025/06/14 08:18:41.455
0,0,81920,10794,70434,2025/06/14 08:18:46.487
0,0,81920,10794,70434,2025/06/14 08:18:51.517
0,0,81920,10794,70434,2025/06/14 08:18:56.555
0,0,81920,10794,70434,2025/06/14 08:19:01.588
0,0,81920,10794,70434,2025/06/14 08:19:06.624
0,0,81920,10794,70434,2025/06/14 08:19:11.662
0,0,81920,10794,70434,2025/06/14 08:19:16.697
0,0,81920,10794,70434,2025/06/14 08:19:21.733
0,0,81920,10794,70434,2025/06/14 08:19:26.790
0,0,81920,10794,70434,2025/06/14 08:19:31.833
0,0,81920,10794,70434,2025/06/14 08:19:36.867
0,0,81920,10794,70434,2025/06/14 08:19:41.908
0,0,81920,10794,70434,2025/06/14 08:19:46.943
0,0,81920,10794,70434,2025/06/14 08:19:51.977
0,0,81920,10794,70434,2025/06/14 08:19:57.007
0,0,81920,10794,70434,2025/06/14 08:20:02.040
0,0,81920,10794,70434,2025/06/14 08:20:07.072
0,0,81920,10794,70434,2025/06/14 08:20:12.104
0,0,81920,10794,70434,2025/06/14 08:20:17.151
0,0,81920,10794,70434,2025/06/14 08:20:22.190
0,0,81920,10794,70434,2025/06/14 08:20:27.222
0,0,81920,10794,70434,2025/06/14 08:20:32.258
0,0,81920,10794,70434,2025/06/14 08:20:37.297
0,0,81920,10794,70434,2025/06/14 08:20:42.328
0,0,81920,10794,70434,2025/06/14 08:20:47.357
0,0,81920,10794,70434,2025/06/14 08:20:52.395
0,0,81920,10794,70434,2025/06/14 08:20:57.430
0,0,81920,10794,70434,2025/06/14 08:21:02.459
0,0,81920,10794,70434,2025/06/14 08:21:07.487
0,0,81920,10794,70434,2025/06/14 08:21:12.523
0,0,81920,10794,70434,2025/06/14 08:21:17.556
0,0,81920,10794,70434,2025/06/14 08:21:22.588
0,0,81920,10794,70434,2025/06/14 08:21:27.624
0,0,81920,10794,70434,2025/06/14 08:21:32.660
0,0,81920,10794,70434,2025/06/14 08:21:37.698
0,0,81920,10794,70434,2025/06/14 08:21:42.732
0,0,81920,10794,70434,2025/06/14 08:21:47.774
0,0,81920,10794,70434,2025/06/14 08:21:52.812
0,0,81920,10794,70434,2025/06/14 08:21:57.845
0,0,81920,10794,70434,2025/06/14 08:22:02.879
0,0,81920,10794,70434,2025/06/14 08:22:07.917
0,0,81920,10794,70434,2025/06/14 08:22:12.956
0,0,81920,10794,70434,2025/06/14 08:22:17.989
0,0,81920,10794,70434,2025/06/14 08:22:23.021
0,0,81920,10794,70434,2025/06/14 08:22:28.052
0,0,81920,10794,70434,2025/06/14 08:22:33.127
0,0,81920,10794,70434,2025/06/14 08:22:38.165
0,0,81920,10794,70434,2025/06/14 08:22:43.200
0,0,81920,10794,70434,2025/06/14 08:22:48.238
0,0,81920,10794,70434,2025/06/14 08:22:53.275
0,0,81920,10794,70434,2025/06/14 08:22:58.310
0,0,81920,10794,70434,2025/06/14 08:23:03.351
0,0,81920,10794,70434,2025/06/14 08:23:08.387
0,0,81920,10794,70434,2025/06/14 08:23:13.419
0,0,81920,10794,70434,2025/06/14 08:23:18.458
0,0,81920,10794,70434,2025/06/14 08:23:23.488
0,0,81920,10794,70434,2025/06/14 08:23:28.525
0,0,81920,10794,70434,2025/06/14 08:23:33.566
0,0,81920,10794,70434,2025/06/14 08:23:38.597
0,0,81920,10794,70434,2025/06/14 08:23:43.624
0,0,81920,10794,70434,2025/06/14 08:23:48.656
0,0,81920,10794,70434,2025/06/14 08:23:53.688
0,0,81920,10794,70434,2025/06/14 08:23:58.720
0,0,81920,10794,70434,2025/06/14 08:24:03.756
0,0,81920,10794,70434,2025/06/14 08:24:08.793
0,0,81920,10794,70434,2025/06/14 08:24:13.822
0,0,81920,10794,70434,2025/06/14 08:24:18.853
0,0,81920,10794,70434,2025/06/14 08:24:23.884
0,0,81920,10794,70434,2025/06/14 08:24:28.912
0,0,81920,10794,70434,2025/06/14 08:24:33.951
0,0,81920,10794,70434,2025/06/14 08:24:38.984
0,0,81920,10794,70434,2025/06/14 08:24:44.023
0,0,81920,10794,70434,2025/06/14 08:24:49.063
0,0,81920,10794,70434,2025/06/14 08:24:54.102
0,0,81920,10794,70434,2025/06/14 08:24:59.129
0,0,81920,10794,70434,2025/06/14 08:25:04.167
0,0,81920,10794,70434,2025/06/14 08:25:09.205
0,0,81920,10794,70434,2025/06/14 08:25:14.237
0,0,81920,10794,70434,2025/06/14 08:25:19.276
0,0,81920,10794,70434,2025/06/14 08:25:24.316
0,0,81920,10794,70434,2025/06/14 08:25:29.354
0,0,81920,10794,70434,2025/06/14 08:25:34.385
0,0,81920,10794,70434,2025/06/14 08:25:39.421
0,0,81920,10794,70434,2025/06/14 08:25:44.461
0,0,81920,10794,70434,2025/06/14 08:25:49.499
0,0,81920,10794,70434,2025/06/14 08:25:54.544
0,0,81920,10794,70434,2025/06/14 08:25:59.576
0,0,81920,10794,70434,2025/06/14 08:26:04.612
0,0,81920,10794,70434,2025/06/14 08:26:09.650
0,0,81920,10794,70434,2025/06/14 08:26:14.678
0,0,81920,10794,70434,2025/06/14 08:26:19.717
0,0,81920,10794,70434,2025/06/14 08:26:24.751
0,0,81920,10794,70434,2025/06/14 08:26:29.790
0,0,81920,10794,70434,2025/06/14 08:26:34.819
0,0,81920,10794,70434,2025/06/14 08:26:39.858
0,0,81920,10794,70434,2025/06/14 08:26:44.884
0,0,81920,10794,70434,2025/06/14 08:26:49.926
0,0,81920,10794,70434,2025/06/14 08:26:54.957
0,0,81920,10794,70434,2025/06/14 08:26:59.995
0,0,81920,10794,70434,2025/06/14 08:27:05.039
0,0,81920,10794,70434,2025/06/14 08:27:10.088
0,0,81920,10794,70434,2025/06/14 08:27:15.133
0,0,81920,10794,70434,2025/06/14 08:27:20.165
0,0,81920,10794,70434,2025/06/14 08:27:25.203
0,0,81920,10794,70434,2025/06/14 08:27:30.241
0,0,81920,10794,70434,2025/06/14 08:27:35.278
0,0,81920,10794,70434,2025/06/14 08:27:40.314
0,0,81920,10794,70434,2025/06/14 08:27:45.346
0,0,81920,10794,70434,2025/06/14 08:27:50.382
0,0,81920,10794,70434,2025/06/14 08:27:55.419
0,0,81920,10794,70434,2025/06/14 08:28:00.452
0,0,81920,10794,70434,2025/06/14 08:28:05.509
0,0,81920,10794,70434,2025/06/14 08:28:10.541
0,0,81920,10794,70434,2025/06/14 08:28:15.572
0,0,81920,10794,70434,2025/06/14 08:28:20.608
0,0,81920,10794,70434,2025/06/14 08:28:25.636
0,0,81920,10794,70434,2025/06/14 08:28:30.676
0,0,81920,10794,70434,2025/06/14 08:28:35.708
0,0,81920,10794,70434,2025/06/14 08:28:40.746
0,0,81920,10794,70434,2025/06/14 08:28:45.784
0,0,81920,10794,70434,2025/06/14 08:28:50.822
0,0,81920,10794,70434,2025/06/14 08:28:55.868
0,0,81920,10794,70434,2025/06/14 08:29:00.905
0,0,81920,10794,70434,2025/06/14 08:29:05.936
0,0,81920,10794,70434,2025/06/14 08:29:10.973
0,0,81920,10794,70434,2025/06/14 08:29:16.005
0,0,81920,10794,70434,2025/06/14 08:29:21.037
0,0,81920,10794,70434,2025/06/14 08:29:26.071
0,0,81920,10794,70434,2025/06/14 08:29:31.109
0,0,81920,10794,70434,2025/06/14 08:29:36.148
0,0,81920,10794,70434,2025/06/14 08:29:41.186
0,0,81920,10794,70434,2025/06/14 08:29:46.224
0,0,81920,10794,70434,2025/06/14 08:29:51.258
0,0,81920,10794,70434,2025/06/14 08:29:56.289
0,0,81920,10794,70434,2025/06/14 08:30:01.327
0,0,81920,10794,70434,2025/06/14 08:30:06.367
0,0,81920,10794,70434,2025/06/14 08:30:11.400
0,0,81920,10794,70434,2025/06/14 08:30:16.428
0,0,81920,10794,70434,2025/06/14 08:30:21.461
0,0,81920,10794,70434,2025/06/14 08:30:26.500
0,0,81920,10794,70434,2025/06/14 08:30:31.538
0,0,81920,10794,70434,2025/06/14 08:30:36.574
0,0,81920,10794,70434,2025/06/14 08:30:41.610
0,0,81920,10794,70434,2025/06/14 08:30:46.641
0,0,81920,10794,70434,2025/06/14 08:30:51.673
0,0,81920,10794,70434,2025/06/14 08:30:56.711
0,0,81920,10794,70434,2025/06/14 08:31:01.749
0,0,81920,10794,70434,2025/06/14 08:31:06.792
0,0,81920,10794,70434,2025/06/14 08:31:11.826
0,0,81920,10794,70434,2025/06/14 08:31:16.870
0,0,81920,10794,70434,2025/06/14 08:31:21.908
0,0,81920,10794,70434,2025/06/14 08:31:26.943
0,0,81920,10794,70434,2025/06/14 08:31:31.975
0,0,81920,10794,70434,2025/06/14 08:31:37.011
0,0,81920,10794,70434,2025/06/14 08:31:42.043
0,0,81920,10794,70434,2025/06/14 08:31:47.076
0,0,81920,10794,70434,2025/06/14 08:31:52.133
0,0,81920,10794,70434,2025/06/14 08:31:57.165
0,0,81920,10794,70434,2025/06/14 08:32:02.198
0,0,81920,10794,70434,2025/06/14 08:32:07.231
0,0,81920,10794,70434,2025/06/14 08:32:12.270
0,0,81920,10794,70434,2025/06/14 08:32:17.303
0,0,81920,10794,70434,2025/06/14 08:32:22.336
0,0,81920,10794,70434,2025/06/14 08:32:27.368
0,0,81920,10794,70434,2025/06/14 08:32:32.406
0,0,81920,10794,70434,2025/06/14 08:32:37.437
0,0,81920,10794,70434,2025/06/14 08:32:42.480
0,0,81920,10794,70434,2025/06/14 08:32:47.519
0,0,81920,10794,70434,2025/06/14 08:32:52.557
0,0,81920,10794,70434,2025/06/14 08:32:57.583
0,0,81920,10794,70434,2025/06/14 08:33:02.612
0,0,81920,10794,70434,2025/06/14 08:33:07.645
0,0,81920,10794,70434,2025/06/14 08:33:12.677
0,0,81920,10794,70434,2025/06/14 08:33:17.710
0,0,81920,10794,70434,2025/06/14 08:33:22.742
0,0,81920,10794,70434,2025/06/14 08:33:27.780
0,0,81920,10794,70434,2025/06/14 08:33:32.820
0,0,81920,10794,70434,2025/06/14 08:33:37.857
0,0,81920,10794,70434,2025/06/14 08:33:42.894
0,0,81920,10794,70434,2025/06/14 08:33:47.923
0,0,81920,10794,70434,2025/06/14 08:33:52.974
0,0,81920,10794,70434,2025/06/14 08:33:58.013
0,0,81920,10794,70434,2025/06/14 08:34:03.054
0,0,81920,10794,70434,2025/06/14 08:34:08.090
0,0,81920,10794,70434,2025/06/14 08:34:13.128
0,0,81920,10794,70434,2025/06/14 08:34:18.168
0,0,81920,10794,70434,2025/06/14 08:34:23.204
0,0,81920,10794,70434,2025/06/14 08:34:28.243
0,0,81920,10794,70434,2025/06/14 08:34:33.272
0,0,81920,10794,70434,2025/06/14 08:34:38.301
0,0,81920,10794,70434,2025/06/14 08:34:43.329
0,0,81920,10794,70434,2025/06/14 08:34:48.368
0,0,81920,10794,70434,2025/06/14 08:34:53.406
0,0,81920,10794,70434,2025/06/14 08:34:58.441
0,0,81920,10794,70434,2025/06/14 08:35:03.472
0,0,81920,10794,70434,2025/06/14 08:35:08.508
0,0,81920,10794,70434,2025/06/14 08:35:13.538
0,0,81920,10794,70434,2025/06/14 08:35:18.576
0,0,81920,10794,70434,2025/06/14 08:35:23.614
0,0,81920,10794,70434,2025/06/14 08:35:28.645
0,0,81920,10794,70434,2025/06/14 08:35:33.681
0,0,81920,10794,70434,2025/06/14 08:35:38.723
0,0,81920,10794,70434,2025/06/14 08:35:43.754
0,0,81920,10794,70434,2025/06/14 08:35:48.791
0,0,81920,10794,70434,2025/06/14 08:35:53.829
0,0,81920,10794,70434,2025/06/14 08:35:58.855
0,0,81920,10794,70434,2025/06/14 08:36:03.889
0,0,81920,10794,70434,2025/06/14 08:36:08.919
0,0,81920,10794,70434,2025/06/14 08:36:13.960
0,0,81920,10794,70434,2025/06/14 08:36:18.996
0,0,81920,10794,70434,2025/06/14 08:36:24.036
0,0,81920,10794,70434,2025/06/14 08:36:29.068
0,0,81920,10794,70434,2025/06/14 08:36:34.101
0,0,81920,10794,70434,2025/06/14 08:36:39.145
0,0,81920,10794,70434,2025/06/14 08:36:44.177
0,0,81920,10794,70434,2025/06/14 08:36:49.215
0,0,81920,10794,70434,2025/06/14 08:36:54.248
0,0,81920,10794,70434,2025/06/14 08:36:59.282
0,0,81920,10794,70434,2025/06/14 08:37:04.321
0,0,81920,10794,70434,2025/06/14 08:37:09.356
0,0,81920,10794,70434,2025/06/14 08:37:14.390
0,0,81920,10794,70434,2025/06/14 08:37:19.428
0,0,81920,10794,70434,2025/06/14 08:37:24.466
0,0,81920,10794,70434,2025/06/14 08:37:29.502
0,0,81920,10794,70434,2025/06/14 08:37:34.537
0,0,81920,10794,70434,2025/06/14 08:37:39.574
0,0,81920,10794,70434,2025/06/14 08:37:44.605
0,0,81920,10794,70434,2025/06/14 08:37:49.639
0,0,81920,10794,70434,2025/06/14 08:37:54.676
0,0,81920,10794,70434,2025/06/14 08:37:59.717
0,0,81920,10794,70434,2025/06/14 08:38:04.756
0,0,81920,10794,70434,2025/06/14 08:38:09.808
0,0,81920,10794,70434,2025/06/14 08:38:14.845
0,0,81920,10794,70434,2025/06/14 08:38:19.884
0,0,81920,10794,70434,2025/06/14 08:38:24.917
0,0,81920,10794,70434,2025/06/14 08:38:29.944
0,0,81920,10794,70434,2025/06/14 08:38:34.979
0,0,81920,10794,70434,2025/06/14 08:38:40.017
0,0,81920,10794,70434,2025/06/14 08:38:45.056
0,0,81920,10794,70434,2025/06/14 08:38:50.099
0,0,81920,10794,70434,2025/06/14 08:38:55.138
0,0,81920,10794,70434,2025/06/14 08:39:00.177
0,0,81920,10794,70434,2025/06/14 08:39:05.214
0,0,81920,10794,70434,2025/06/14 08:39:10.254
0,0,81920,10794,70434,2025/06/14 08:39:15.289
0,0,81920,10794,70434,2025/06/14 08:39:20.327
0,0,81920,10794,70434,2025/06/14 08:39:25.364
0,0,81920,10794,70434,2025/06/14 08:39:30.399
0,0,81920,10794,70434,2025/06/14 08:39:35.435
0,0,81920,10794,70434,2025/06/14 08:39:40.472
0,0,81920,10794,70434,2025/06/14 08:39:45.517
0,0,81920,10794,70434,2025/06/14 08:39:50.552
0,0,81920,10794,70434,2025/06/14 08:39:55.580
0,0,81920,10794,70434,2025/06/14 08:40:00.611
0,0,81920,10794,70434,2025/06/14 08:40:05.637
0,0,81920,10794,70434,2025/06/14 08:40:10.683
0,0,81920,10794,70434,2025/06/14 08:40:15.713
0,0,81920,10794,70434,2025/06/14 08:40:20.753
0,0,81920,10794,70434,2025/06/14 08:40:25.785
